"id","term","category","weight"
"1150","important","AFFECT_AVG","-0.265302086218"
"1151","chris","AFFECT_AVG","-0.0793950352119"
"1152","finals","AFFECT_AVG","-0.122017175909"
"1153","pool","AFFECT_AVG","0.0805586533552"
"1154","wife","AFFECT_AVG","-0.0154747032151"
"1155","having","AFFECT_AVG","-0.0441447249495"
"1156","u","AFFECT_AVG","-0.172645067568"
"1157","should be","AFFECT_AVG","-0.112997582322"
"1158","starting","AFFECT_AVG","-0.0284477044614"
"1159","don't know","AFFECT_AVG","-0.211767721391"
"1160","all","AFFECT_AVG","0.0908473335092"
"1161","forget","AFFECT_AVG","0.088120131492"
"1162","there is","AFFECT_AVG","0.224036000315"
"1163","harry potter","AFFECT_AVG","0.0242621676357"
"1164","month","AFFECT_AVG","0.0278883291208"
"1165","getting ready","AFFECT_AVG","0.117903754566"
"1166","the truth","AFFECT_AVG","-0.0465682375745"
"1167","my house","AFFECT_AVG","0.108567785506"
"1168","the bday","AFFECT_AVG","0.0485737845172"
"1169","follow","AFFECT_AVG","-0.0114985859915"
"1170","the b-day","AFFECT_AVG","0.114141276085"
"1171","children","AFFECT_AVG","-0.0412072545122"
"1172","hmmm","AFFECT_AVG","0.140476058783"
"1173","great day","AFFECT_AVG","0.250881984679"
"1174","one who","AFFECT_AVG","-0.0539312907186"
"1175","tv","AFFECT_AVG","0.0259440625574"
"1176","thursday","AFFECT_AVG","0.121267759418"
"1177","laughing","AFFECT_AVG","0.125651328078"
"1178","to","AFFECT_AVG","0.0605828255325"
"1179","up with","AFFECT_AVG","-0.0117090102865"
"1180","program","AFFECT_AVG","-0.0921909616715"
"1181","see what","AFFECT_AVG","-0.000906891705443"
"1182","good time","AFFECT_AVG","0.0495640094767"
"1183","smile","AFFECT_AVG","0.107194451517"
"1184","enjoying","AFFECT_AVG","0.330718006998"
"1185","paying","AFFECT_AVG","0.065451144752"
"1186","woman","AFFECT_AVG","0.0819437122397"
"1187","worse","AFFECT_AVG","-0.169412696853"
"1188","sitting","AFFECT_AVG","0.0164985208894"
"1189","very","AFFECT_AVG","-0.0662340817193"
"1190","forward to","AFFECT_AVG","-0.152963890414"
"1191","fat","AFFECT_AVG","-0.144640127737"
"1192","a true","AFFECT_AVG","0.0843787292705"
"1193","your own","AFFECT_AVG","-0.0208271104399"
"1194","fan","AFFECT_AVG","0.0552693469337"
"1195","decide","AFFECT_AVG","-0.00949857673048"
"1196","fam","AFFECT_AVG","0.0325975591487"
"1197","difference","AFFECT_AVG","0.0119333564072"
"1198","repost this","AFFECT_AVG","0.044306753686"
"1199","`","AFFECT_AVG","0.0381725599908"
"1200","heaven","AFFECT_AVG","0.160430499197"
"1201","list","AFFECT_AVG","-0.0571918073013"
"1202","harry","AFFECT_AVG","0.0242621676357"
"1203","small","AFFECT_AVG","0.0455343739269"
"1204","study","AFFECT_AVG","0.0423780077275"
"1205","so hard","AFFECT_AVG","-0.224368237395"
"1206","i'll","AFFECT_AVG","0.0555492845119"
"1207","great weekend","AFFECT_AVG","-0.027392082346"
"1208","cookies","AFFECT_AVG","0.172350070808"
"1209","due to","AFFECT_AVG","0.0038041879904"
"1210","to say","AFFECT_AVG","0.0165861248885"
"1211","tea","AFFECT_AVG","0.101057226112"
"1212","the greatest","AFFECT_AVG","0.0396497904481"
"1213","past","AFFECT_AVG","0.0131701354345"
"1214","say that","AFFECT_AVG","-0.0645915002752"
"1215","rate","AFFECT_AVG","-0.071887334395"
"1216","pass","AFFECT_AVG","0.114552608706"
"1217","a blast","AFFECT_AVG","0.21391827685"
"1218","what","AFFECT_AVG","-0.0766752995052"
"1219","on monday","AFFECT_AVG","-0.0343707119032"
"1220","sun","AFFECT_AVG","0.0796170781656"
"1221","sum","AFFECT_AVG","0.000181780254513"
"1222","right now","AFFECT_AVG","-0.0830445198533"
"1223","learned","AFFECT_AVG","0.0277450867134"
"1224","is feeling","AFFECT_AVG","-0.358437098059"
"1225","full","AFFECT_AVG","-0.282476219248"
"1226","my birthday","AFFECT_AVG","-0.104851249026"
"1227","can only","AFFECT_AVG","-0.0127618357983"
"1228","this week","AFFECT_AVG","0.13536367549"
"1229","your heart","AFFECT_AVG","0.146938655996"
"1230","hours","AFFECT_AVG","-0.103037192411"
"1231","is looking","AFFECT_AVG","0.222343816513"
"1232","mr .","AFFECT_AVG","0.017553097091"
"1233","strong","AFFECT_AVG","0.0190126920946"
"1234","there's a","AFFECT_AVG","-0.0473927423988"
"1235","my son","AFFECT_AVG","0.120048234743"
"1236","ahead","AFFECT_AVG","0.0510322657623"
"1237","experience","AFFECT_AVG","-0.0266313051234"
"1238","pics","AFFECT_AVG","0.144462564272"
"1239","a couple","AFFECT_AVG","-0.0739426042103"
"1240","tell me","AFFECT_AVG","-0.156352518919"
"1241","pick","AFFECT_AVG","0.0839514579503"
"1242","on saturday","AFFECT_AVG","0.017452809173"
"1243","with my","AFFECT_AVG","-0.0247045005804"
"1244","family","AFFECT_AVG","0.101707927363"
"1245","put","AFFECT_AVG","0.0323249723363"
"1246","thanks for","AFFECT_AVG","0.0978061972972"
"1247","not going","AFFECT_AVG","0.0100823276416"
"1248","( (","AFFECT_AVG","-0.0366242618368"
"1249","eye","AFFECT_AVG","-0.0192823815702"
"1250","takes","AFFECT_AVG","-0.0522215575711"
"1251","two","AFFECT_AVG","-0.0866644421975"
"1252","6","AFFECT_AVG","-0.015699610222"
"1253","taken","AFFECT_AVG","-0.0107321632848"
"1254","person who","AFFECT_AVG","-0.0186014010659"
"1255","more","AFFECT_AVG","0.000076030616193"
"1256","they can","AFFECT_AVG","-0.029563277141"
"1257","door","AFFECT_AVG","-0.0827480116321"
"1258","knows","AFFECT_AVG","-0.140754379266"
"1259","company","AFFECT_AVG","0.0815445383683"
"1260","i thought","AFFECT_AVG","-0.131062423486"
"1261","ain't","AFFECT_AVG","-0.00897521122205"
"1262","stick","AFFECT_AVG","0.028613947263"
"1263","broke","AFFECT_AVG","-0.278204790356"
"1264","known","AFFECT_AVG","-0.0177236912781"
"1265","glad","AFFECT_AVG","0.129586950358"
"1266","town","AFFECT_AVG","-0.0901041955282"
"1267","none","AFFECT_AVG","-0.197508968511"
"1268","hour","AFFECT_AVG","0.111011512375"
"1269","sucks","AFFECT_AVG","-0.266973573294"
"1270","learn","AFFECT_AVG","-0.101353689583"
"1271","history","AFFECT_AVG","0.125888037942"
"1272","beautiful","AFFECT_AVG","0.71524047323"
"1273","but it's","AFFECT_AVG","-0.0385416436842"
"1274","tell you","AFFECT_AVG","-0.0552218923076"
"1275","share","AFFECT_AVG","0.125776509992"
"1276","accept","AFFECT_AVG","-0.0871536869521"
"1277","numbers","AFFECT_AVG","-0.0737743819596"
"1278","sense","AFFECT_AVG","-0.0436242684764"
"1279","years ago","AFFECT_AVG","-0.0750768627328"
"1280","paste this","AFFECT_AVG","-0.0365323777734"
"1281","!","AFFECT_AVG","0.358198367658"
"1282","huge","AFFECT_AVG","0.178224944445"
"1283","needs","AFFECT_AVG","-0.130684890428"
"1284","goal","AFFECT_AVG","-0.014925140125"
"1285","must be","AFFECT_AVG","0.0791532118618"
"1286","rather","AFFECT_AVG","-0.133745041083"
"1287","way to","AFFECT_AVG","-0.0336152128189"
"1288","to spend","AFFECT_AVG","-0.0285273345604"
"1289","thinking of","AFFECT_AVG","0.0552782394379"
"1290","okay","AFFECT_AVG","0.0674382446904"
"1291","plans","AFFECT_AVG","0.0407647231864"
"1292","end of","AFFECT_AVG","0.161672023125"
"1293","fb","AFFECT_AVG","0.151361875273"
"1294","blood","AFFECT_AVG","-0.137602349056"
"1295","coming","AFFECT_AVG","0.199127386875"
"1296",". . .","AFFECT_AVG","0.0030333013114"
"1297","a","AFFECT_AVG","0.000144570079588"
"1298","short","AFFECT_AVG","0.00287773331682"
"1299","back to","AFFECT_AVG","0.0914396091061"
"1300","thanks again","AFFECT_AVG","0.137123741825"
"1301","putting","AFFECT_AVG","-0.0335693456868"
"1302","dream","AFFECT_AVG","0.14012971968"
"1303","playing","AFFECT_AVG","0.0359419958759"
"1304","that's","AFFECT_AVG","-0.0723936780745"
"1305","help","AFFECT_AVG","-0.218875845043"
"1306","don't","AFFECT_AVG","0.0605189690227"
"1307","flowers","AFFECT_AVG","0.0973928008385"
"1308","sooo","AFFECT_AVG","0.156727208875"
"1309","soon","AFFECT_AVG","0.0620341416544"
"1310","trade","AFFECT_AVG","-0.0246683405463"
"1311","isnt","AFFECT_AVG","-0.204894050189"
"1312","paper","AFFECT_AVG","-0.113363795186"
"1313","through","AFFECT_AVG","-0.0123949519098"
"1314","hell","AFFECT_AVG","-0.117029787247"
"1315","its","AFFECT_AVG","0.0150597098668"
"1316","24","AFFECT_AVG","-0.0296031717304"
"1317","20","AFFECT_AVG","-0.0105919164933"
"1318","21","AFFECT_AVG","-0.0271174967347"
"1319","22","AFFECT_AVG","-0.0474689814786"
"1320","pray","AFFECT_AVG","0.148730456004"
"1321","actually","AFFECT_AVG","0.0213319829325"
"1322","late","AFFECT_AVG","-0.0532412193892"
"1323","is still","AFFECT_AVG","0.0600846270264"
"1324","we had","AFFECT_AVG","0.317575157346"
"1325","bout","AFFECT_AVG","-0.0956196368378"
"1326","might","AFFECT_AVG","-0.154165502904"
"1327","haven't","AFFECT_AVG","-0.244278744274"
"1328","evening","AFFECT_AVG","-0.0131531590635"
"1329","somebody","AFFECT_AVG","-0.234009551476"
"1330","yo","AFFECT_AVG","0.0528725117035"
"1331","ya","AFFECT_AVG","0.0498097332233"
"1332","a few","AFFECT_AVG","-0.139134511198"
"1333","just got","AFFECT_AVG","-0.0891497843062"
"1334","in order","AFFECT_AVG","-0.00583395063388"
"1335","you've","AFFECT_AVG","0.0931568675555"
"1336","foot","AFFECT_AVG","0.00594538153095"
"1337","the hell","AFFECT_AVG","-0.0370431931423"
"1338","always","AFFECT_AVG","-0.0166966990036"
"1339","gud","AFFECT_AVG","0.140731585901"
"1340","year old","AFFECT_AVG","-0.0362489596576"
"1341","bless","AFFECT_AVG","0.207103512883"
"1342","someone","AFFECT_AVG","-0.255163974107"
"1343","die","AFFECT_AVG","-0.407749748033"
"1344","found","AFFECT_AVG","-0.148300760424"
"1345","a nap","AFFECT_AVG","-0.0961640230731"
"1346","friendship","AFFECT_AVG","0.130801263676"
"1347","isn't","AFFECT_AVG","0.0601584859153"
"1348","week","AFFECT_AVG","0.067591194215"
"1349","my wife","AFFECT_AVG","-0.00377879809702"
"1350","everyone","AFFECT_AVG","0.186843581662"
"1351","weight","AFFECT_AVG","-0.104985242039"
"1352","house","AFFECT_AVG","-0.106386025904"
"1353","energy","AFFECT_AVG","0.192248919697"
"1354","hard","AFFECT_AVG","-0.166969485538"
"1355","idea","AFFECT_AVG","-0.100137518698"
"1356","gun","AFFECT_AVG","-0.0053171273456"
"1357","of these","AFFECT_AVG","0.177426670113"
"1358","tonite","AFFECT_AVG","0.0957876443312"
"1359","really","AFFECT_AVG","-0.0944756482904"
"1360","missed","AFFECT_AVG","0.118130913772"
"1361",":]","AFFECT_AVG","0.316027878593"
"1362","lots of","AFFECT_AVG","0.103719126647"
"1363","since","AFFECT_AVG","0.0538587946011"
"1364","misses","AFFECT_AVG","-0.250233276919"
"1365","health","AFFECT_AVG","-0.00886745893666"
"1366","7","AFFECT_AVG","-0.0785728845913"
"1367","ass","AFFECT_AVG","-0.307394331898"
"1368","to watch","AFFECT_AVG","0.0441621906272"
"1369","look like","AFFECT_AVG","0.0428894231796"
"1370","friday","AFFECT_AVG","0.11807823249"
"1371","guess","AFFECT_AVG","-0.0184775414364"
"1372","reason","AFFECT_AVG","-0.00864805112144"
"1373","its been","AFFECT_AVG","-0.00399034330971"
"1374","ask","AFFECT_AVG","-0.0511153721936"
"1375","wish i","AFFECT_AVG","-0.0137337093684"
"1376","beginning","AFFECT_AVG","-0.139099661653"
"1377","to come","AFFECT_AVG","0.0342341585278"
"1378","what do","AFFECT_AVG","0.0611141774313"
"1379","come on","AFFECT_AVG","0.0287450935596"
"1380","for all","AFFECT_AVG","0.143722397054"
"1381","american","AFFECT_AVG","-0.00636363233732"
"1382","does anyone","AFFECT_AVG","-0.0880554941106"
"1383","w","AFFECT_AVG","-0.248210481361"
"1384","feed","AFFECT_AVG","-0.0824733540699"
"1385","dont","AFFECT_AVG","-0.175961503149"
"1386","feel","AFFECT_AVG","-0.0516642469661"
"1387","when you","AFFECT_AVG","0.228642480832"
"1388","number","AFFECT_AVG","-0.0294587687671"
"1389","for those","AFFECT_AVG","0.0792380311162"
"1390","feet","AFFECT_AVG","0.081154587516"
"1391","i know","AFFECT_AVG","0.138712189804"
"1392","done","AFFECT_AVG","-0.11708985518"
"1393","miss","AFFECT_AVG","-0.13899945669"
"1394","goin to","AFFECT_AVG","0.0622588822598"
"1395","horse","AFFECT_AVG","0.00469071985739"
"1396","""","AFFECT_AVG","-0.0546845013245"
"1397","the game","AFFECT_AVG","0.100994281394"
"1398","matter what","AFFECT_AVG","-0.0991167479505"
"1399","least","AFFECT_AVG","-0.169757865432"
"1400","to get","AFFECT_AVG","-0.140076347374"
"1401","wonderful","AFFECT_AVG","0.387312310162"
"1402","if you're","AFFECT_AVG","-0.0702711265816"
"1403","passed","AFFECT_AVG","0.084551406595"
"1404","_intercept","AFFECT_AVG","5.03710472069"
"1405","wants to","AFFECT_AVG","-0.00434289775173"
"1406","to play","AFFECT_AVG","0.111697371637"
"1407","on your","AFFECT_AVG","0.0733625970056"
"1408","long as","AFFECT_AVG","-0.0269165512901"
"1409","relationship","AFFECT_AVG","-0.194956923991"
"1410","behind","AFFECT_AVG","-0.170817690101"
"1411","park","AFFECT_AVG","0.0235894879323"
"1412","part","AFFECT_AVG","0.00495788461985"
"1413","believe","AFFECT_AVG","0.133998480574"
"1414","king","AFFECT_AVG","-0.0762849583469"
"1415","kind","AFFECT_AVG","0.0589144636191"
"1416","b","AFFECT_AVG","0.0464889496497"
"1417","% of","AFFECT_AVG","-0.0872608432504"
"1418","gotten","AFFECT_AVG","0.00253928834653"
"1419","is ready","AFFECT_AVG","0.0314215837076"
"1420","supposed","AFFECT_AVG","-0.108589572551"
"1421","http://www.youtube.com","AFFECT_AVG","-0.0588527380687"
"1422","to take","AFFECT_AVG","-0.0800984098162"
"1423","do not","AFFECT_AVG","-0.0107610520729"
"1424","decided to","AFFECT_AVG","-0.123410939467"
"1425","alot of","AFFECT_AVG","0.131663742519"
"1426","wasnt","AFFECT_AVG","0.0579886155663"
"1427","just saw","AFFECT_AVG","0.127387612086"
"1428","lie","AFFECT_AVG","0.0053153163412"
"1429","i think","AFFECT_AVG","-0.106678241892"
"1430","nights","AFFECT_AVG","0.0748777891188"
"1431","dancing","AFFECT_AVG","-0.0272942756208"
"1432","lil","AFFECT_AVG","0.100440096338"
"1433","self","AFFECT_AVG","0.0117938995064"
"1434","i'm gonna","AFFECT_AVG","0.00884824346909"
"1435","also","AFFECT_AVG","-0.0818143264571"
"1436","to meet","AFFECT_AVG","0.0613183090797"
"1437","build","AFFECT_AVG","-0.0624459215397"
"1438","play","AFFECT_AVG","-0.0689229558549"
"1439","added","AFFECT_AVG","-0.0215204787034"
"1440","reach","AFFECT_AVG","-0.171737644411"
"1441","most","AFFECT_AVG","-0.220499466364"
"1442","i cant","AFFECT_AVG","-0.190247590107"
"1443","plan","AFFECT_AVG","-0.0522869959281"
"1444","last day","AFFECT_AVG","0.0334362309225"
"1445","nothing","AFFECT_AVG","-0.175222326135"
"1446","good morning","AFFECT_AVG","0.0624978866692"
"1447","mobile","AFFECT_AVG","0.111853440099"
"1448","clear","AFFECT_AVG","-0.0210315606246"
"1449","sometimes","AFFECT_AVG","-0.142867483085"
"1450","ko","AFFECT_AVG","-0.0494006188643"
"1451","to become","AFFECT_AVG","-0.0519545178325"
"1452","try to","AFFECT_AVG","-0.191799833132"
"1453","clean","AFFECT_AVG","0.0231882830582"
"1454","ugh","AFFECT_AVG","-0.503963487219"
"1455","gold","AFFECT_AVG","0.0442977948978"
"1456","fine","AFFECT_AVG","0.0297585215719"
"1457","find","AFFECT_AVG","0.133035338158"
"1458","get up","AFFECT_AVG","0.0792159987425"
"1459","nervous","AFFECT_AVG","0.114097041087"
"1460","pretty","AFFECT_AVG","0.0666972593867"
"1461","so far","AFFECT_AVG","-0.057138375899"
"1462","8","AFFECT_AVG","0.05180837011"
"1463","feel like","AFFECT_AVG","-0.218758769106"
"1464","his","AFFECT_AVG","0.125039262114"
"1465","hit","AFFECT_AVG","-0.214653504711"
"1466","tommorow","AFFECT_AVG","-0.0731413661083"
"1467","trees","AFFECT_AVG","0.0101419450513"
"1468","feels","AFFECT_AVG","0.061606106933"
"1469","courage","AFFECT_AVG","0.0142766877031"
"1470","during","AFFECT_AVG","-0.0083184677081"
"1471","no one","AFFECT_AVG","-0.208619557638"
"1472","the next","AFFECT_AVG","-0.14005936666"
"1473","him","AFFECT_AVG","-0.339652190287"
"1474","cry","AFFECT_AVG","0.00565233125914"
"1475","am going","AFFECT_AVG","-0.00793095754229"
"1476","made it","AFFECT_AVG","-0.0361910859415"
"1477","common","AFFECT_AVG","0.113775824997"
"1478","so long","AFFECT_AVG","-0.0130176961121"
"1479","told me","AFFECT_AVG","-0.0958133757648"
"1480","x","AFFECT_AVG","0.190976105371"
"1481","set","AFFECT_AVG","-0.0277997583126"
"1482","art","AFFECT_AVG","-0.00256511765483"
"1483","sex","AFFECT_AVG","-0.0555674873291"
"1484","see","AFFECT_AVG","0.0129780440063"
"1485","dumb","AFFECT_AVG","0.00739911180758"
"1486","are","AFFECT_AVG","-0.0309471869093"
"1487","sea","AFFECT_AVG","-0.0421347415121"
"1488","close","AFFECT_AVG","0.0995603634688"
"1489","#","AFFECT_AVG","0.0175344637149"
"1490","pictures","AFFECT_AVG","-0.121374150024"
"1491","wow","AFFECT_AVG","0.112183011949"
"1492","currently","AFFECT_AVG","-0.034794725775"
"1493","please","AFFECT_AVG","-0.0966324532828"
"1494","i forgot","AFFECT_AVG","0.0394529557021"
"1495","this morning","AFFECT_AVG","-0.125924897976"
"1496","woo","AFFECT_AVG","0.203266930342"
"1497","won","AFFECT_AVG","0.165088464241"
"1498","probably","AFFECT_AVG","-0.0122000214967"
"1499","watchin","AFFECT_AVG","0.0551894945571"
"1500","says ""","AFFECT_AVG","0.00655944863909"
"1501","this time","AFFECT_AVG","-0.0872971515264"
"1502","missing","AFFECT_AVG","-0.259207188566"
"1503","attention","AFFECT_AVG","-0.00226434058583"
"1504","are going","AFFECT_AVG","-0.105857752268"
"1505","pissed","AFFECT_AVG","-0.170884661603"
"1506","both","AFFECT_AVG","-0.0581325238214"
"1507","c","AFFECT_AVG","0.0236659310889"
"1508","last","AFFECT_AVG","0.052284534878"
"1509","christmas everyone","AFFECT_AVG","0.0941797153288"
"1510","alot","AFFECT_AVG","0.100510829443"
"1511","really need","AFFECT_AVG","-0.0107054873231"
"1512","back from","AFFECT_AVG","0.125079815058"
"1513","to be","AFFECT_AVG","0.0306253428114"
"1514","whole","AFFECT_AVG","-0.031943371137"
"1515","put this","AFFECT_AVG","0.128932529471"
"1516","friends are","AFFECT_AVG","-0.127998312539"
"1517","):","AFFECT_AVG","-0.105656760514"
"1518","point","AFFECT_AVG","-0.0436448832048"
"1519","simple","AFFECT_AVG","0.0251852762281"
"1520","sweet","AFFECT_AVG","0.172619234126"
"1521","whatever","AFFECT_AVG","0.101199395664"
"1522","wen","AFFECT_AVG","0.041183925599"
"1523","sexy","AFFECT_AVG","0.128714761482"
"1524",". php","AFFECT_AVG","0.0588752610065"
"1525","along","AFFECT_AVG","-0.0298364411485"
"1526","cream","AFFECT_AVG","0.0351907127833"
"1527","create","AFFECT_AVG","-0.0188752007116"
"1528","due","AFFECT_AVG","0.00330880831722"
"1529","pa","AFFECT_AVG","-0.0246039870247"
"1530","damn","AFFECT_AVG","-0.444369657299"
"1531","rest of","AFFECT_AVG","-0.0287242515503"
"1532","pe","AFFECT_AVG","-0.100517918125"
"1533","when we","AFFECT_AVG","0.17813432614"
"1534","woke","AFFECT_AVG","-0.0563851972328"
"1535","pm","AFFECT_AVG","-0.128518368322"
"1536","why is","AFFECT_AVG","-0.260225114186"
"1537","gay","AFFECT_AVG","-0.0409721419213"
"1538","fire","AFFECT_AVG","0.0490878686218"
"1539","what's","AFFECT_AVG","-0.142251323251"
"1540","wanting to","AFFECT_AVG","0.011138829447"
"1541","else","AFFECT_AVG","0.0918015576775"
"1542","awake","AFFECT_AVG","-0.0320753801237"
"1543","trying to","AFFECT_AVG","0.0262905776582"
"1544","look","AFFECT_AVG","-0.0577419857976"
"1545","straight","AFFECT_AVG","0.00426868431822"
"1546","into the","AFFECT_AVG","-0.131577317527"
"1547","full of","AFFECT_AVG","-0.0371491901948"
"1548","while","AFFECT_AVG","0.0599977871447"
"1549","get some","AFFECT_AVG","-0.066369996574"
"1550","homework","AFFECT_AVG","-0.362864172584"
"1551","fun","AFFECT_AVG","0.382698248531"
"1552","theres","AFFECT_AVG","0.10419993976"
"1553","real","AFFECT_AVG","0.130643584282"
"1554","<3","AFFECT_AVG","0.545003880543"
"1555","ready","AFFECT_AVG","0.222490888824"
"1556","rid","AFFECT_AVG","0.13367524444"
"1557","i can","AFFECT_AVG","0.0824524723448"
"1558","funny","AFFECT_AVG","-0.00700232037785"
"1559","anymore","AFFECT_AVG","-0.276184663542"
"1560",", then","AFFECT_AVG","0.167924200146"
"1561","night at","AFFECT_AVG","0.107150460426"
"1562","9","AFFECT_AVG","-0.0164664555951"
"1563","used","AFFECT_AVG","0.0919103716227"
"1564","best friend","AFFECT_AVG","-0.212174890198"
"1565","yesterday","AFFECT_AVG","0.0790772604262"
"1566","holidays","AFFECT_AVG","0.0222281409266"
"1567","moment","AFFECT_AVG","0.150299911368"
"1568","moving","AFFECT_AVG","0.0716471892839"
"1569","cleaning","AFFECT_AVG","-0.142137301556"
"1570","early","AFFECT_AVG","-0.0910285936215"
"1571","my sister","AFFECT_AVG","-0.0191775049282"
"1572","older","AFFECT_AVG","-0.0786537633655"
"1573","anybody","AFFECT_AVG","-0.0725060007875"
"1574","one more","AFFECT_AVG","-0.0367710324782"
"1575","person","AFFECT_AVG","-0.0578024019037"
"1576","^ ^","AFFECT_AVG","0.0394504380034"
"1577","y","AFFECT_AVG","-0.270684535257"
"1578","spend","AFFECT_AVG","-0.0451663069404"
"1579","my best","AFFECT_AVG","-0.124923268455"
"1580","listening","AFFECT_AVG","0.122156234171"
"1581","needs to","AFFECT_AVG","-0.119023536851"
"1582","questions","AFFECT_AVG","-0.0192647252345"
"1583","world","AFFECT_AVG","-0.0287465247461"
"1584","a great","AFFECT_AVG","-0.0896989850151"
"1585","cut","AFFECT_AVG","-0.0623895970291"
"1586","cancer .","AFFECT_AVG","-0.0800113436322"
"1587","$","AFFECT_AVG","-0.0293694921074"
"1588","cup","AFFECT_AVG","-0.0161358251767"
"1589","your life","AFFECT_AVG","-0.0991103762138"
"1590","disappointed","AFFECT_AVG","-0.0125280378309"
"1591","cuz","AFFECT_AVG","0.152172384933"
"1592","wishes everyone","AFFECT_AVG","-0.00213492343298"
"1593","parents","AFFECT_AVG","0.0183746059155"
"1594","excited","AFFECT_AVG","0.447186742215"
"1595","hates","AFFECT_AVG","-0.583931457687"
"1596","...","AFFECT_AVG","-0.155947938322"
"1597","big","AFFECT_AVG","0.0972696845562"
"1598","couple","AFFECT_AVG","0.0639035979119"
"1599","lovin","AFFECT_AVG","0.248478960094"
"1600","shitty","AFFECT_AVG","-0.157026342791"
"1601","game","AFFECT_AVG","0.179673907556"
"1602","anyone who","AFFECT_AVG","-0.0550313743312"
"1603","the way","AFFECT_AVG","-0.105162706338"
"1604","bit","AFFECT_AVG","-0.00361981843821"
"1605","d","AFFECT_AVG","-0.0247314512088"
"1606","continue","AFFECT_AVG","-0.0667906347228"
"1607","google","AFFECT_AVG","-0.0303341227845"
"1608","often","AFFECT_AVG","-0.0483465816904"
"1609","absolutely","AFFECT_AVG","-0.00112179441123"
"1610","spring","AFFECT_AVG","0.028702911714"
"1611","your profile","AFFECT_AVG","-0.0372745550267"
"1612","1st","AFFECT_AVG","0.0767816434136"
"1613","some","AFFECT_AVG","0.053914924829"
"1614","back","AFFECT_AVG","-0.0105906434707"
"1615","ourselves","AFFECT_AVG","0.0760973725389"
"1616","decision","AFFECT_AVG","-0.0707899415527"
"1617","shall","AFFECT_AVG","0.0227838397567"
"1618","epic","AFFECT_AVG","0.283355430523"
"1619","want to","AFFECT_AVG","-0.0370271450795"
"1620","t","AFFECT_AVG","0.127922942217"
"1621","have an","AFFECT_AVG","0.0771017385791"
"1622","be","AFFECT_AVG","0.00175847613678"
"1623","bf","AFFECT_AVG","0.0114044149553"
"1624","eating","AFFECT_AVG","-0.139889578692"
"1625","looking for","AFFECT_AVG","-0.0475822784791"
"1626","remembered","AFFECT_AVG","0.097523736581"
"1627","instead of","AFFECT_AVG","-0.228625399346"
"1628","step","AFFECT_AVG","0.124669337994"
"1629","crap","AFFECT_AVG","-0.33471691214"
"1630","by","AFFECT_AVG","-0.200887793386"
"1631","faith","AFFECT_AVG","0.0608224100356"
"1632","anything","AFFECT_AVG","-0.0506746827966"
"1633","like a","AFFECT_AVG","0.193200930823"
"1634","drama","AFFECT_AVG","-0.192355705949"
"1635","idk","AFFECT_AVG","-0.0424256333251"
"1636","for some","AFFECT_AVG","-0.0464547582978"
"1637","wanna","AFFECT_AVG","0.0177204737313"
"1638","ppl","AFFECT_AVG","0.0247720862757"
"1639","seeing","AFFECT_AVG","0.13433188549"
"1640","dude","AFFECT_AVG","-0.0855426624563"
"1641","mommy","AFFECT_AVG","0.0279377501719"
"1642","my favorite","AFFECT_AVG","0.0261966085309"
"1643","to eat","AFFECT_AVG","0.0032796775252"
"1644","lesson","AFFECT_AVG","-0.12794858904"
"1645","finally got","AFFECT_AVG","0.0963747237052"
"1646","story","AFFECT_AVG","0.0417290332735"
"1647","..","AFFECT_AVG","0.0354200448636"
"1648","spending","AFFECT_AVG","0.119749444421"
"1649","who are","AFFECT_AVG","-0.0491422117277"
"1650","question","AFFECT_AVG","0.053948786062"
"1651","long","AFFECT_AVG","0.210935445355"
"1652","we're","AFFECT_AVG","-0.0667295481452"
"1653","forward","AFFECT_AVG","-0.123597661284"
"1654",":","AFFECT_AVG","0.161786889949"
"1655","may not","AFFECT_AVG","-0.051079196652"
"1656","a bit","AFFECT_AVG","0.0582058695068"
"1657","ahhh","AFFECT_AVG","-0.00559052296418"
"1658","boys","AFFECT_AVG","-0.0212184477611"
"1659","link","AFFECT_AVG","0.00827737122292"
"1660","hopes","AFFECT_AVG","-0.0140495149628"
"1661","line","AFFECT_AVG","-0.0439042051125"
"1662","for dinner","AFFECT_AVG","0.126262176129"
"1663","posted","AFFECT_AVG","0.010985534316"
"1664","tired and","AFFECT_AVG","-0.03259288018"
"1665","sounds","AFFECT_AVG","0.0193649540606"
"1666","....","AFFECT_AVG","-0.134218802513"
"1667","up","AFFECT_AVG","-0.154597539104"
"1668","us","AFFECT_AVG","-0.0864600923825"
"1669","ur","AFFECT_AVG","-0.0410303887334"
"1670","windows","AFFECT_AVG","-0.0931176214101"
"1671","days off","AFFECT_AVG","-0.0748968002928"
"1672","they are","AFFECT_AVG","0.123205568123"
"1673","called","AFFECT_AVG","0.159651157151"
"1674",": )","AFFECT_AVG","0.144288830606"
"1675","! !","AFFECT_AVG","0.105789181884"
"1676",": ""","AFFECT_AVG","0.160684937749"
"1677","love ya","AFFECT_AVG","-0.00141149640133"
"1678","single","AFFECT_AVG","0.0642189307316"
"1679","cure","AFFECT_AVG","0.0882825448692"
"1680","chat","AFFECT_AVG","0.0569997492923"
"1681","%","AFFECT_AVG","0.00243271019356"
"1682","peace","AFFECT_AVG","-0.0588861406527"
