"term","weight"
"holes",-0.924438315348
"draw",-0.201853153462
"spree",4.64249736897
"maria",53.8503946247
"thee",-0.581982187323
"nurses",-0.747471517429
"popping",-8.43581476598
"fart",-6.6023430762
"report",-0.125382539714
"advertising",-1.86314631137
"outa",-9.17946568131
"dissapointed",-125.199139813
"woman",1.99718508367
"skype",-0.0230876655741
"sacrifices",4.94173592648
"grad",9.00287832596
"airplane",0.311100364492
"tagged",0.0351662436067
"mayb",-17.8383000511
"kau",-0.000139993945914
"insurance",-0.17838079917
"shitty",0.389469523608
"purpose",-2.13792267939
"unfair",-4.86545219966
"rose",8.30400007597
"struggles",0.418012611974
"drinking",-7.25394701842
"mouse",-0.0517976816372
"development",-0.992909716383
"gi",0.166502011028
"mountain",-0.255598063999
"translate",-12.555017075
"nigga",0.845385279884
"xxx",17.4531100425
"hehe",0.0379678903295
"runnin",-2.31364545094
"tony",1.02129132579
"hearing",-16.9768460414
"bon",0.038326353006
"stephanie",5.93864208419
"beauty",2.32627762109
"stab",-7.96708872758
"shook",1.90700571699
"goo",-1.9939425952
"ella",53.7849858301
"legendary",-10.8101995913
"money",-0.483432679637
"cookout",-10.1368538795
"blond",1.34125951835
"picking",-6.50550936864
"ooh",3.62397283117
"xx",20.1862776281
"total",-20.2123991417
"bite",0.902359767678
"grandmas",-1.69419857587
"despise",-69.1720434392
"journal",0.00062597203215
"scars",-69.6576137165
"keyboard",-28.5401460993
"popped",-8.35489387554
"risks",-4.71447202182
"fu",1.86525933236
"sissy",4.50454165903
"mic",0.583411133641
"expectations",-36.9775422175
"tired",-62.6832629562
"spice",0.405127859509
"presents",-10.0357743343
"restless",-37.9349808409
"supply",-9.7089034428
"cutie",-15.47571591
"bee",1.08184257458
"complete",-18.6223702943
"respect",-19.3426537923
"distance",-3.10231586636
"freely",-3.7497419777
"spends",-51.246911802
"claim",-4.62499252368
"factory",0.104823725404
"product",-0.162643702541
"fin",-82.2916039599
"luther",0.0145403364623
"stupid",53.7879250897
"vid",0.784344912713
"rocked",3.5269567022
"wont",-69.700509601
"nxt",-1.91024029426
"mac",2.35938659427
"voices",3.81247619713
"fooled",0.885475610115
"tonight",9.64526107741
"revealed",-9.23337480172
"relaxed",-24.4147460824
"criminal",-0.0513207069398
"dried",6.32269278027
"prayin",2.44215394024
"apologize",-55.4327659198
"yogurt",0.905730575724
"leave",-5.4199339439
"ting",0.0722197911798
"puttin",1.3951285307
"irony",-33.4121906986
"cheesy",3.88186849205
"u've",-14.7415083869
"tnx",0.0052757597897
"decide",-7.76155043164
"memorial",-43.6297884298
"competition",20.5473956648
"actors",-0.565068195161
"speaks",-9.53855272827
"vote",-0.00312675311738
"fucked",1.42601949401
"opposite",-8.15156035233
"shes",0.543036456357
"clothes",-0.154015021047
"remind",-56.4846735155
"charity",-1.86769097804
"clean",3.4716073383
"colours",3.87899567109
"classmates",17.3542082034
"soap",-0.0223351533572
"nc",0.114822640975
"downloaded",-0.32761877627
"winning",0.143819288486
"opened",-1.71255454709
"bags",-28.4324272817
"ahhhhhhh",-25.7002734408
"flippin",-19.2437197991
"aids",-47.5378710992
"allowed",-11.5378846473
"fiesta",6.50039044096
"owner",-11.8969568662
"nose",-116.179535344
"andrew",-2.18032825146
"parker",-0.689653737636
"deserved",-4.7659363236
"adore",-89.1645736182
"funeral",-62.8753775802
"frozen",0.308903337924
"body",-3.95306937004
"passionate",-41.5207822171
"diaries",0.0145158470412
"assume",-34.4473356839
"update",3.80747608691
"spite",-5.43974028509
"lo",-25.211575398
"itll",0.750182227861
"needle",-14.0026868547
"bedroom",-17.9902997054
"belly",0.503105224445
"higher",-4.87844306777
"population",-32.3345218685
"pretty",-14.6564264512
"speakers",-24.7860963554
"wooohooo",13.5450034067
"tellin",0.611176419023
"grateful",14.8762917944
"coincidence",-49.8322893727
"dong",-44.2067496541
"ease",-28.5374215435
"instantly",-24.0234298891
"surprises",-6.2781613826
"preview",0.345188136587
"september",-0.713843466355
"cards",-2.00710715707
"mashed",27.4717755215
"purchased",1.24758784596
"undone",36.3537287704
"delta",5.73985022519
"kite",0.362377130821
"legacy",0.555860568179
"sex",-14.9314306471
"contagious",3.630975687
"cream",0.650262225199
"grenade",-13.4736502311
"sweetest",-1.16997381754
"doggy",-27.0851068009
"wnt",0.0575439932532
"laughed",16.6384501361
"tail",-7.40490568038
"olds",-11.4316529864
"fag",-8.34826807778
"nice",-4.49609378085
"hectic",-46.1652811618
"fingers",-0.370574493793
"police",0.89450049343
"queens",11.5211770248
"causing",-71.0989318822
"boyfriend",39.7348363016
"laser",-0.162904727079
"ohhhhh",-3.71826992794
"nature",0.884510335524
"grounded",-15.6119651712
"crap",-58.6411030339
"nut",-14.9489477457
"ft",0.718489391911
"awwww",-0.443612003261
"thousands",-11.1395180869
"cullen",0.00979020685959
"christ",20.1675201723
"dark",3.43622888322
"gt",-6.05500980012
"mafia",-0.0224009927296
"sweetie",1.40402926542
"suite",4.35160749593
"wings",-0.0384949687195
"flow",7.40591480402
"mwah",-1.34003268534
"whos",5.98044146694
"countdown",113.788488322
"adventures",11.8484228045
"construction",47.6205304854
"brownies",0.57949087002
"south",2.00764708342
"world",-0.214026095443
"tuesday",29.900719562
"downtown",3.16732212756
"fails",-15.1658470783
"imagine",0.102195560101
"building",-0.11009462376
"wa",-36.8434820205
"allah",6.37155057785
"we'd",-13.8686264312
"wana",-7.39760042064
"tao",-0.0362623431199
"rite",-0.175699642419
"hyper",-40.0208436317
"yayy",-13.4747287159
"dirty",-125.994718124
"bug",-90.8299725156
"chan",-0.345349928396
"oreo",-0.018531434627
"unlike",-2.10594766791
"nails",-0.104832751032
"stuffed",-23.2254032901
"added",0.653946720255
"daw",0.122399436146
"lyk",-0.0728120635531
"miracle",-0.323012814652
"weather",11.0668992468
"century",-8.72655555392
"lasting",6.92444667455
"julie",0.347166354846
"obey",2.69009326234
"um",-35.5565160823
"sista",2.01561171173
"defense",3.61591764983
"taco",0.0224405091844
"han",2.29429635339
"claus",0.00309543474083
"october",1.05044946047
"japanese",-25.4035968037
"issue",-26.5156695454
"hahahah",-19.390615128
"bcoz",-9.4155992826
"academy",3.90218411948
"dollars",-0.0146276849318
"completly",-2.14031681117
"dorm",1.83839614526
"visit",4.37257540125
"hurt",-85.6922872376
"updates",0.0822023090702
"asleep",0.0103040240797
"moron",-15.0598026234
"studying",0.529808421488
"orlando",-2.03783189599
"hill",-0.0241252328026
"attacking",-25.1644375911
"abt",-10.2406862437
"mass",-8.66971425078
"teh",-14.0632402731
"retreat",39.8571321268
"miracles",27.4936224045
"dolphins",-6.1921434043
"ho",0.00121414181005
"they'd",-22.3800102131
"waving",-6.02743566591
"sweater",-0.895391163558
"slow",141.510629736
"cooking",7.8675190275
"humor",-38.084229757
"embrace",17.188743144
"leading",40.105362309
"pretend",-6.82693311524
"shell",-95.7911063047
"fist",-7.85203078429
"warming",1.42619363844
"eye",-0.0700253764963
"criticize",8.58537339602
"tryouts",30.529554718
"busy",-13.0258015823
"falls",19.9784507299
"toast",10.999760235
"funk",-31.4100556436
"nag",0.0624978377447
"sinner",-18.7400716992
"fear",-1.56646062761
"facing",-2.89045396316
"irritating",-68.2111920208
"homies",0.439191013435
"fair",0.818902541151
"placement",55.0369050718
"brighten",15.7599652071
"top",-8.44966696096
"dragons",-0.0291738555603
"texting",-3.73985502975
"beware",-17.3372318252
"brandon",39.0150560924
"changing",0.235027605975
":-/",25.5174030583
"camping",-29.2608798655
"winds",-0.276526604436
"republic",-1.09203879149
"har",0.579069996474
"worse",-121.3015207
"omfg",-40.1397670322
"pattern",-50.0348855196
"unconditionally",9.47711151642
"built",-0.263713126472
"journey",3.22586073417
"highlights",-3.40626173236
"sister's",13.5121352401
"youll",-11.5185563691
"laptop",-1.87005860791
"doubts",-25.5657114119
"i've",-38.2028729672
"chinese",18.9903924519
"definition",-10.5374202336
"superb",22.428381353
"bryan",4.15145726841
"forest",6.25778076269
"darkness",-0.918986806673
"garbage",-81.5961645081
"rough",-70.0301853113
"swollen",-15.5977360089
"doctor",-3.13293842895
"oldest",-0.281399828495
"internal",-5.23382281969
"house",9.24016348922
"reminder",-6.56532380623
"crappy",-15.5056753635
"hat",-0.828527855405
"post",-0.238834909292
"armor",14.081657614
"bah",15.3917394038
"atl",-24.9207474932
"meant",-119.299729051
"ahhh",-14.8998665032
"sitting",-3.32309428506
"wives",-6.46002713223
"software",0.0571131818244
"professional",4.00421071595
"explanation",-23.6810317597
"kissing",11.5004803336
"locks",0.10984871085
"dictionary",-8.03964470156
"barking",-2.53618694745
"fuk",0.313884093654
"dakota",-0.400245726848
"paragraph",-0.460240121964
"lemme",-1.06468081481
"organization",1.5600167288
"pipe",-5.70753251721
"website",0.0015215562845
"returning",-11.4713137363
"scared",12.8797763925
"sippin",-0.0610812946003
"fed",-20.6791500637
"names",0.268007024066
"vegetarian",-16.588922378
"crossing",2.47247660911
"hittin",1.01433637689
"mommy",-17.7933156682
"men",21.0400609161
"tools",-3.26941882917
"finding",-63.9159418231
"seniors",28.6409886796
"tool",-1.05511443373
"evidence",-15.7331681964
";]",-0.14157240627
"mega",-59.5872516827
"physically",-84.5667089302
"cursed",-92.6110736658
"cube",0.261722925458
"arse",-71.9245241582
"quiet",4.49813587454
"storage",6.70510814713
"hire",-1.11254400295
"pencils",-0.0725013439907
"finally",-6.03307319923
"pig",-6.92414936353
"wished",-1.17885392721
"brooke",0.113404247341
"terror",-1.09582330936
"gal",-5.26688319284
"strangers",-27.6909669048
"speeding",-0.0773440020777
"badly",-28.4697634405
"address",0.789482288266
"spears",-0.0513576264552
"japan",-10.9098429297
"hats",-0.346385873953
"thunderstorms",-0.354469592969
"barn",2.17766905109
"zone",0.222800058111
"bear",-0.65710144575
"helpful",-4.30289146862
"angeles",87.7454704429
"data",-0.848438063612
"ohio",11.1756180395
"tuned",6.56707680082
"cookin",7.50555432094
"hands",0.133617197841
"somthing",0.0188433260459
"woulda",-44.3851789707
"grandma",-6.13890615372
"lobster",1.16595965737
"regular",2.00549480226
"brutal",10.0837687853
"batteries",-7.47794867243
"liver",-2.83768033648
"hs",9.13092409883
"general",-8.6885116076
"train",-2.56027815832
"directly",-30.5731090174
"degrees",-3.03715947129
"table",3.43519297703
"steady",112.338104942
"pint",3.68800087598
"active",-15.8999584307
"amazin",1.91284712787
"ankle",-0.820651915003
"invasion",-4.88868697179
"minus",13.0463608951
"sleepin",-7.08958140719
"ole",52.1918522876
"jar",-0.226187923379
"rome",-10.127983341
"rib",2.8944281576
"insomnia",-6.64757258943
"landed",-25.3569539404
"conversations",-22.267196612
"drivin",23.1022096893
"relaxin",-0.390461343558
"xxxx",15.4054044738
"vincent",-1.53795388316
"won't",-36.9409110583
"brooks",18.9553242205
"status",-8.08979956497
"pj's",9.34753332066
"ceremony",1.2126421439
"vip",11.441548346
"bringing",39.3000389376
"balloons",-4.34622084391
"rates",-1.62910344037
"flows",7.19204789778
"produce",0.917232735541
"sailing",3.13796239155
"feast",-22.7144983504
"frankly",-26.7944365038
"applying",-0.554435986697
"flooded",0.488773135729
"peace",-5.603715131
"sore",-43.9360193198
"hills",-1.09311892465
"gota",1.01752742998
"chilling",3.34649859423
"atmosphere",4.65658337044
"upstairs",4.64765023788
"motto",-13.5130536048
"duke",-0.0871358059587
"slice",2.76876109592
"call",-1.52701072851
"rang",-101.689467432
"mary",-0.380466437958
"cowboys",1.08241571426
"arguing",6.71515926147
"hears",5.76236817009
"part",1.26556273716
"almighty",12.3304172326
"pics",0.0977084441441
"ou",-36.0640627743
"maximum",-41.0062175642
"prettiest",-7.41234394575
"buildings",2.6183755013
"walks",-0.826934595653
"wandering",-16.9157417311
"cinderella",-0.00602040771684
"key",3.17015248565
"demons",-0.106576777188
"printer",4.28284818319
"david",0.937776311679
"sprained",-0.067928344967
"dame",4.11586553688
"abuse",-15.3313680133
"declared",-12.8278693815
"tripped",-56.8077770465
"indiana",3.82705366763
"suppose",-42.6546704379
"donuts",0.926026023956
"clicked",-0.984886716319
"tangled",-1.70754485843
"internet",0.200568015442
"crashing",-1.82182451476
"battery",-8.60576347288
"skinny",-1.2048793577
"tattooed",-0.456351966249
"spoiled",4.95583051442
"gd",-6.37666526488
"gb",-0.037718478617
"brilliant",8.2526706381
"engagement",15.7128610098
"honestly",-24.7410654847
"steelers",2.71397865461
"insert",-18.9663432701
"submit",6.36876198224
"shirts",-0.423971204937
"lung",-0.0289528852666
"thin",62.9740190032
"anticipation",-0.898504920697
"slight",-68.9867187541
"dessert",11.348425079
"heal",-71.1358378524
"stone",-3.47594643464
"miami",3.05951795973
"perform",3.4089788265
"trojan",0.0255554231782
"robot",-8.05130091059
"graduation",12.1049776576
"clothing",1.46177762418
"impress",22.7092406767
"support",-3.21052710352
"agrees",-6.88317265515
"kan",-0.0241074753382
"living",-0.859399570316
"pairs",-1.29630250751
"olympics",-0.0121203154181
"muslim",-0.620854998303
"temp",-7.62452197005
"ryan",-0.0316945137999
"equally",-34.7333313543
"drain",3.71422434551
"depression",-71.4558152934
"scare",-2.2079902658
"jewelry",3.48306589639
"failing",-52.8320973608
"naked",-9.65877274867
"bummer",-67.1937486534
"tragic",-15.6505005346
"balik",-0.0389018479204
"moral",-4.73924927909
"proceed",-0.258183619417
"cola",0.423879731246
"=p",0.0611821716038
"advice",3.81288767583
"subway",2.99766596128
"windows",-0.995486905668
"pale",1.57308830138
"muslims",-1.85364480111
"minister",0.792058146638
"freedom",10.1948637615
"sumthing",-0.299696626928
"monster",-102.018068289
"cleaner",-0.522497664409
"blaming",-26.3243221685
"solve",-23.3291627265
"assembly",16.9252336605
"barely",-0.586847215574
"manage",-5.88381714549
"leather",-2.97050250923
"digital",-0.0197752275065
"neon",6.39195575689
"closed",-19.6409186555
"july",-0.328156444281
"search",-33.9246383664
"meteor",-0.182246311618
"whore",-82.2566857601
"bucket",-1.22263860438
"oz",0.574945809753
"tricks",-13.883461859
"disorder",-19.0140211247
"unsure",10.2943182522
"marshall",-0.0414601507723
"anymore",-81.1182879068
"stuffy",-125.388341697
"sun",-0.136654912364
"craziest",-16.9553942889
"trouble",-154.645671634
"politics",-4.81562918321
"eve",-12.0855194265
"kita",0.00795642623568
"premiere",-0.591286510629
"los",55.9554302684
"wud",-0.0248377863256
"accidently",-21.0768452889
"southern",4.00836238792
"baseball",6.58609610891
"appointment",-0.0116370906994
"sorrows",3.94817325861
"loss",-5.47656096415
"larry",-8.11940828123
"drivers",12.9886279455
"faced",-15.8771048678
"loneliness",-55.0661352704
"disc",0.00743507283212
"who's",0.288568437845
"bricks",-0.068159061864
"relief",-90.7423175417
"anxiety",-27.5821887448
"shiny",-11.7114265015
"pasta",14.3966495574
"jamming",-0.123236426566
"wal-mart",0.293307071332
"twist",-25.873119477
"rhythm",-0.269770740684
"surprisingly",-29.0876719172
"nursing",4.34336533488
"maps",0.071907089759
"something's",10.3248572926
"mattress",0.365066704649
"river",-1.22082368073
"reasons",-8.34443035916
"pillow",-9.94373374395
"lasts",5.73041757983
"wilde",-0.131854621335
"walker",1.06593586854
"soooooooo",-43.4760630416
"ralph",114.873080344
"strawberry",1.05515665783
"answers",-55.4691440903
"due",-1.89506403805
"emotions",5.41473029482
"entire",-8.53013424001
"bonfire",27.1446021075
"au",0.591809824781
"dramatic",-55.0227351079
"woods",-0.108791104746
"vida",41.5565443153
"guts",-45.5852167539
"ap",-0.0167474538191
"jacked",-4.43607396711
"cud",0.0069666892142
"heater",-0.0101293916937
"smart",-12.4739772071
"track",41.6533253708
"booked",8.23264643272
"families",-7.1831187862
"buying",-3.40434063544
"haunted",-1.86121503505
">.<",30.9377037165
"porch",2.58764353293
"ep",-7.34426171986
"beef",8.63886262639
"quiero",40.8382742802
"fullest",0.166602648608
"dayy",0.438503598769
"degree",6.50527777249
"chatting",-0.971537552491
"jesse",-0.211622968635
"mucho",28.1907697062
"count",27.6619556343
"cover",-35.5088633491
"brown",-0.496716959777
"creatures",-28.8132862518
"pong",-0.0846300320526
"ai",-0.153966884189
">:(",21.2380863389
"pill",-30.7976882907
"violin",5.32959465736
"tequila",-0.0935197953325
"game",-0.773170972234
"deeper",-5.85883639279
"arrive",0.0236901576512
"motherfucker",-8.13486003635
"din",-0.183767832073
"performing",3.42325142686
"whew",3.93289537117
"isa",0.957867649357
"vampires",-50.1811831605
"linkin",0.0658863242522
"it'll",-11.6697415042
"friend's",13.2801336505
"cereal",3.5522981572
"yummy",7.7173430825
"dragon",0.00041921533452
"find",-52.3755910399
"buried",-4.33186224955
"amazon",0.0445170056332
"concept",-43.080228151
"instructions",-19.0989112288
"disneyland",5.44879235266
"dust",-1.18264126013
"wala",-0.0135334856709
"distant",-2.74143134033
"nothing's",-1.79648102161
"airplanes",-0.00544273072562
"valentine",17.8540135985
"titanic",-0.0887163504002
"challenges",15.7843571829
"manchester",4.79483718724
"emotion",15.7162938327
"roy",2.23250654371
"burned",1.30377901928
"beard",0.254021736454
"fairly",-49.0957669001
"costume",0.623790840574
"dates",-0.953352666042
"confusing",-33.9979242994
"morning",14.8495601586
"nevermind",-48.0154859713
"resist",-5.04662050298
"jumping",5.28936828251
"breeze",-5.26031530971
"priorities",14.8396928759
"nieces",-0.62121059094
"bold",-15.1267930572
"wouldn't",29.8639322237
"kai",0.065478432457
"inn",-0.00812964549203
"jim",-1.40271085343
"poking",-49.1774938849
"amount",-39.9574267488
"finds",-100.244510802
"foods",3.90319459365
"turn",-9.38668464465
"snake",-18.2444646311
"dearest",4.15152973243
"burn",-4.61972543674
"state",17.9612697377
"shooting",0.0371216295483
"leaders",-28.9872643909
"yaaay",11.0122672795
"margarita",8.8116497079
"habits",-6.2058873407
"drowning",-0.104580284419
"stops",7.83259082483
"smith",2.6602009019
"worrying",-71.2028413746
"rescue",-21.4403719082
"hamster",-9.9422501301
"cracking",-2.3105902505
"aq",0.00237327065848
"miserable",-72.2876125962
"cat",-1.64676320868
"breakdown",-16.0054485879
"wag",0.00341814861955
"fred",-3.09387317195
"sized",-3.31990646575
"auburn",18.6367983573
"picked",4.85705039329
"station",-0.0519499523083
"sh",-3.55472867482
"rapper",-14.4607290879
"spam",-101.026495821
"plays",-2.25908235309
"camp",-1.18255217959
"upcoming",-73.5731875422
"sixth",25.4067898175
"viewing",-28.939212788
"todays",38.8306963177
"leaving",-9.89401869552
"junior",43.1708549207
"remembering",-1.41711504949
"signal",-3.02865042982
"sentence",-0.532071856101
"pudding",2.45587805164
"myspace",-0.0479518800015
"fortunate",50.5107047931
"soccer",7.27114625482
"family",7.28299397365
"image",-2.61243262972
"rug",-13.8859478847
"souls",-2.55068399574
"sees",-2.77016449356
"taxi",-0.0771173439352
"yay",4.12515007792
"crime",33.0786632894
"massive",-97.395634412
"package",-0.853987052929
"sliding",-5.23572246597
"georgia",5.56286995234
"workers",-4.78306830317
"deed",4.94935969448
"zodiac",0.00380081437036
"lifetime",5.39767338247
"gov",0.0295066053702
"ale",3.17122948067
"cloudy",9.17275677181
"grabbed",-7.7517851327
"smashed",-11.4842685505
"groove",3.60773901624
"billy",-0.0735008776738
"erase",-60.5671940289
"raging",-17.5933792758
"uk",-0.330656721755
"smh",-18.1885144201
"nan",-4.29361922268
"creator",2.2250665039
"happiest",-21.9412997287
"absolutely",26.1001172587
"pancakes",-0.0546125232432
"moonlight",3.42143353399
"el",35.7155461534
"yellow",4.49147073881
"stir",-6.57394361209
"destroying",-4.08479534017
"dollar",0.488191327966
"chickens",34.6385254219
"az",2.74778013477
"passing",4.5611383056
"cotton",3.47100033954
"soundtrack",-0.0102497076023
"mushroom",10.8726610672
"weekly",-1.46936902884
"outlook",43.7871412304
"streets",-2.3537015095
"portland",-0.198651357112
"fallin",2.87288634602
"txt",-9.15536070905
"mexican",26.130964803
"fisher",0.45476549373
"lalala",2.44106317928
"ian",3.91327916204
"mag",-0.0033372377601
"ohhh",-5.75195017846
"assignment",1.90197867709
"stressed",-132.489668323
"jessica",5.91000090576
"buddy",4.28217496805
"crushed",8.51332606806
"curious",-24.2775015188
"graduates",-12.4393034493
"pack",0.978237893671
"parked",0.021612886105
"bittersweet",6.65673335081
"pickles",4.35692652151
"fresh",3.95637999922
"illegal",-13.033923343
"tonights",0.417052039262
"feature",-4.92350102412
"owl",-1.25002719705
"tp",0.170026048451
"peppers",20.2498887722
"explode",-6.06104965213
"craft",5.0369685732
"soooo",-31.7123209063
"buffet",32.4908791021
"seuss",0.04140213722
"rocks",12.1925298737
"appeared",-61.2839471319
"download",-0.230677070649
"argentina",0.872335730772
"adams",-0.301380535099
"waist",8.16071097536
"chess",-0.36281258528
"rugby",7.17268821922
"famous",36.2463698958
"apples",9.06576941777
"sledding",1.81562576497
"cracked",-2.03176938406
"soar",-14.5981332151
"hella",0.0137529218976
"elses",-20.1777019626
"reminding",-47.9748521833
"pie",7.20549089057
"potential",-2.07293722599
":/",-4.34781451069
"hump",-35.0124283849
"everyday",8.76661401747
"preferably",-4.6178046788
"heart",-8.29215884922
"snowing",-0.244364503896
"rebel",-171.461190089
"changed",30.3223644994
"heartbreak",-13.2801210451
"accident",-0.267140217593
"starting",-35.1041385464
"break",-3.72790717327
"lost",-86.8272142728
"salmon",14.1390755127
"familia",16.1578654336
"hug",-11.7447418465
"hook",24.803170037
"shoulders",-7.55970514598
"casey",0.129593619068
"todd",-0.198188408644
"fixed",-8.19248635611
"cope",-34.8288857878
"hard",0.612867608494
"brunch",-3.7511845015
"planet",-8.7202029289
"maze",-0.819849234044
"worked",-4.18262196263
"sites",0.125288159065
"brighter",3.06188646852
"shuffle",-0.224640346685
"youngest",-1.43661121033
"movement",9.61530941536
"carter",0.0660385385723
"ima",-2.11644944021
"punch",-60.231544386
"ellen",-0.117069044858
"racing",10.6928773706
"act",-45.8495117614
"hay",21.5154132212
"wishes",-19.8485666715
"pants",-0.0189192829152
"errands",3.39651944661
"plug",-12.1092176911
"spin",0.801088867677
"penny",0.644517695434
"carried",-1.94194293139
"inviting",8.54324813583
"b-day",-13.9425603145
"insanity",23.3021407213
"ahhhhh",-22.5476411542
"suffered",-12.4515669873
"swallow",-6.55392365887
"corporate",-4.90215013899
"camper",-22.1576026302
"plans",-0.333208305367
"stephen",0.105866751915
"attacked",-25.9731771535
"apparently",-34.0097151825
"military",48.2914459883
"yell",7.75533043833
"chris",-1.38301439396
"legal",-6.81413809592
"pal",2.29841888715
"notification",0.144467962724
"reference",-3.85367420367
"fam",-0.412995849478
"god's",4.45571537289
"esp",-0.41778167199
"crawl",-2.0969166146
"internship",6.69201951035
"wait",-0.468071377211
"midterms",-2.24003492625
"sweaty",-29.2808509347
"cmon",-0.942344214325
"balcony",6.2171420314
"sends",-2.1183986563
"lasagna",7.60250559618
"cnn",-4.24727648345
"beans",19.6672817708
"wishin",-6.39774692602
"hail",2.04913670327
"william",-0.00701008762267
"hopeless",-122.882378693
"lakers",2.06561793686
"mal",14.2757629918
"boat",0.632007963942
"mel",18.7926398957
"legit",-9.25707675183
"watson",-0.16523995621
"jelly",0.00211543143841
"victoria",6.27029057274
"turned",-8.69271728026
"hated",-12.3460085109
"demand",-26.2040264474
"everything's",-46.0780133261
"hurray",1.25680121048
"port",-0.549581884521
"torn",0.802314829765
"wander",-40.9186114046
"refer",-13.5591080009
"live",-1.66665659518
"letter",-0.787716077737
"commitment",14.9377328765
"shirt",-7.31947876577
"practicing",11.7400845932
"homesick",-46.4469448721
"macaroni",8.5635259418
"victory",0.761492282537
"restaurant",34.7947264696
"activities",-4.26283233313
"remove",0.258690445092
"takers",-3.48609501058
"toss",-5.00561062621
"accepting",-11.901997156
"hanging",14.3945990519
"access",0.1255525067
"don",-0.160192578329
"explore",6.18430012685
"shower",2.00052583211
"bent",-19.7594920133
"coach",23.4663359647
"swine",-220.091575057
"lynn",-0.77181132549
"yipee",2.83388179713
"neva",-0.0076410920206
"officer",1.69920514385
"island",-0.0153137147155
"scares",-4.36817692285
"baked",14.0627473396
"shoulda",0.496955759571
"medal",0.0150837885065
"everyones",-1.67319463935
"flirt",-11.2484694456
"past",9.36010074401
"died",-1.65694224339
"oscar",0.539357478748
"ruin",-5.12764413933
"returned",-38.3895261668
"woken",6.50693272967
"friendships",18.222037288
"christine",0.0584704458444
"inches",-0.250493992802
"amused",-18.5851922205
"edition",1.18796501382
"monsters",-94.7890611558
"stroke",-101.530854231
"mat",0.66065398087
"half",-20.6468271255
"revenge",1.50932857088
"rabbit",-3.31169626928
"babes",5.05207067384
"sept",21.4079741233
"cameron",-0.0533125015699
"pirates",-40.1680172285
"protected",-0.391591235669
"department",2.51018237229
"wo",-4.35321929756
"informed",-4.08075780127
"extremely",-128.445652299
"holds",-35.8032610333
"makes",-14.5801273614
"fragile",-22.5138884012
"facebook",-0.333017719849
"people's",-76.1746549809
"hotter",-1.49739953563
"management",-5.09242187063
"woke",1.10140316076
"chorus",-2.25620186144
"ddd",0.0544699691537
"focusing",-51.8955183764
"shrek",-0.274540805044
"crave",1.17058458381
"starts",21.133494466
"fired",-0.166567852321
"involves",-0.449088526871
"su",20.8181687538
")=",-106.151548339
"nba",-1.93517592435
"razor",0.33506028084
"sittin",-3.11999045674
"accomplished",-2.09220724089
"birthdays",-18.8673282085
"register",-0.00983638038735
"apt",1.2143410947
"smelly",-31.6028661538
"despair",-3.23919506802
"pep",17.0028419325
"layin",0.244532256531
"sooooo",-31.0458793932
"imperfections",-96.5809615817
"collect",-3.59758376226
"washington",2.84494245263
"goose",70.692108603
"compete",13.8929106042
"netherlands",-0.0130239565644
"scored",9.35159305491
"brick",-16.4061714458
"savings",-0.200483019162
"we'll",-20.4295961275
"divorce",0.2914350609
"bring",11.7925476445
"lovable",-11.89027022
"ra",5.92094344973
"alien",-8.62923349841
"lake",-1.33451839591
"double",-2.13032587094
"crystal",29.0114957067
"upset",-68.6910051169
"dig",-2.40031414746
"randomly",-19.9150832212
"stereo",-0.358315809008
"melt",0.86262799153
"cooler",-87.3529512059
"mo",-6.21049725252
"doors",-1.86754062801
"monitor",0.228674451926
"kaya",-0.00888822024733
"wot",-16.8099531426
"hunt",-96.4937681311
"blake",-2.73116506287
"person's",-24.0596450065
"adults",-6.82287935008
"onions",25.0057007621
"lads",-21.3634156745
"rehab",-39.6322234323
"ideas",-3.60142840818
"staying",22.2215422633
"trek",-0.140370257875
"focused",-32.1983712327
"pas",0.674025683558
"bbc",-6.02929192563
"guys",-1.83386126587
"strawberries",3.39911524833
"pokemon",0.170093227999
"countries",-2.79450106997
"saints",-0.51520440696
"years",2.5683624935
"worlds",-1.24221725781
"rent",-0.0106713431309
"boxes",-3.33868992116
"sing",-0.390300954532
"deer",1.30862314386
"blows",12.5951422294
"frustration",-18.3581905535
"channel",-0.047647744326
"dey",-0.0158974536435
"lines",1.26245998312
"ancient",-7.4079311741
"dislike",-1.97899793236
"expect",-48.118473275
"crown",0.132452634979
"facts",-22.2053320071
"kindergarten",63.9585648741
"acts",-30.7665903776
"glorious",31.337095916
"listened",-1.69167181918
"attempts",-76.6943344476
"privacy",-0.00658516941692
"fitting",4.69039386955
"hows",-2.0493164401
"log",0.00192398242328
"employee",0.0362331097984
"laughin",3.05919236482
"luck",9.91380545862
"apply",9.05272729551
"cups",-0.167035087337
"average",-41.2519889821
"si",13.0156435407
"pays",33.9382004318
"papa",-0.63629943441
"natalie",1.33045922153
"ina",-5.79453063171
"pearl",-0.0236845380278
"delicious",7.2413309375
"fans",2.06778599734
"delay",0.179628855725
"letting",-5.28811969961
"buddha",-1.13482602567
"thx",-7.54624295385
"banned",-15.7774546992
"role",-35.8603401454
"released",-3.50037351025
"fatal",-13.4157687952
"addiction",-36.3676072781
"giving",-13.6195994455
"groceries",-1.13617652748
"ticket",-0.0103224217607
"glasses",0.00753053934428
"genuine",-9.35363234891
"cupcakes",-0.597269169224
